id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
494665,UKR-2023-1-14117-5072,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-10-11,The Russian Armed Forces hit the troops and equipment of the Armed Forces of Ukraine near Ugledar and Vodyanoy in the DPR""",ITAR-TASS,2023-10-11,The Russian Armed Forces hit the troops and equipment of the Armed Forces of Ukraine near Ugledar and Vodyanoy in the DPR,Russian Ministry of Defense,2,Vuhledar town,southern Donetsk direction: near Ugledar and Vodyanoy in the DPR,Donetsk oblast,Volnovakha raion,47.780310,37.250640,POINT (37.25064 47.78031),198435,Ukraine,369,Europe,2,2,2023-10-10 00:00:00.000,2023-10-11 00:00:00.000,0,2,0,0,2,2,2,365,369
494667,UKR-2023-1-14117-5073,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-10-11,Up to 20 military personnel and an Armed Forces tank were destroyed in the Zaporozhye direction - Russian Defense Ministry""",ITAR-TASS,2023-10-11,Up to 20 military personnel and an Armed Forces tank were destroyed in the Zaporozhye direction - Russian Defense Ministry,Russian Ministry of Defense.,2,Verbove village,Zaporozhye direction: north-west of the village of Verbovoye,Zaporizhzhya oblast,Polohy raion,47.427906,35.985916,POINT (35.985916 47.427906),197712,Ukraine,369,Europe,2,2,2023-10-10 00:00:00.000,2023-10-11 00:00:00.000,0,2,0,0,2,2,2,365,369
494669,UKR-2023-1-14117-5074,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-10-11,The Armed Forces of Ukraine lost up to 280 military personnel in the Kupyansk direction - Russian Defense Ministry""",ITAR-TASS,2023-10-11,The Armed Forces of Ukraine lost up to 280 military personnel in the Kupyansk direction - Russian Defense Ministry,Russian Ministry of Defense.,5,Kupyansk-Lyman frontline,Kupyansk direction,,,49.337121,37.878161,POINT (37.878161 49.337121),200596,Ukraine,369,Europe,2,2,2023-10-10 00:00:00.000,2023-10-11 00:00:00.000,0,1,0,0,1,1,1,365,369
494671,UKR-2023-1-14117-5076,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-10-11,The Russian Armed Forces repelled two attacks by the Ukrainian Armed Forces and hit Azov special forces in the Krasnolimansk direction""",ITAR-TASS,2023-10-11,The Russian Armed Forces repelled two attacks by the Ukrainian Armed Forces and hit Azov special forces in the Krasnolimansk direction,Russian Ministry of Defense,2,Serebrianka forest,"Krasnolimansk direction: Serebryansky forestry area, areas south of Kuzmino, Chervonaya Dibrova of the Lugansk People's Republic and Torskoye of the Donetsk People's Republic,",Luhansk oblast,Severodonetsk raion,48.954900,38.135299,POINT (38.135299 48.9549),199877,Ukraine,369,Europe,2,2,2023-10-10 00:00:00.000,2023-10-11 00:00:00.000,0,2,0,0,2,2,2,365,369
494708,UKR-2023-1-14117-5083,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-10-11,Russian forces advanced more than 400 meters in the Marinka area in the DPR""",ITAR-TASS,2023-10-11,Russian forces advanced more than 400 meters in the Marinka area in the DPR,"Advisor to the head of the republic, Yan Gagin",1,Marinka town,Marinka,Donetsk oblast,Pokrovsk raion,47.941669,37.504218,POINT (37.504218 47.941669),198436,Ukraine,369,Europe,2,2,2023-10-10 00:00:00.000,2023-10-11 00:00:00.000,0,2,0,0,2,2,2,365,369
494675,UKR-2023-1-14117-5079,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-10-11,The Russian Armed Forces hit the reserves of the Ukrainian Armed Forces in the Ocheretino region in the DPR - Russian Ministry of Defense""",ITAR-TASS,2023-10-11,The Russian Armed Forces hit the reserves of the Ukrainian Armed Forces in the Ocheretino region in the DPR - Russian Ministry of Defense,Russian Ministry of Defense,5,Donetsk direction,Donetsk direction,Donetsk oblast,,48.500000,38.000000,POINT (38 48.5),199877,Ukraine,369,Europe,2,2,2023-10-10 00:00:00.000,2023-10-11 00:00:00.000,0,1,0,0,1,1,1,365,369
494705,UKR-2023-1-14117-5081,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-10-11,The Russian Armed Forces hit an AN/TPQ-36 counter-battery radar in the Kherson region""",ITAR-TASS,2023-10-11,The Russian Armed Forces hit an AN/TPQ-36 counter-battery radar in the Kherson region,Russian Ministry of Defense.,4,Kherson oblast,Kherson direction,Kherson oblast,,46.640600,32.615890,POINT (32.61589 46.6406),196986,Ukraine,369,Europe,2,2,2023-10-10 00:00:00.000,2023-10-11 00:00:00.000,0,1,0,0,1,1,1,365,369
494677,UKR-2023-1-14117-5078,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-10-11,The Russian Armed Forces hit the reserves of the Ukrainian Armed Forces in the Ocheretino region in the DPR - Russian Ministry of Defense""",ITAR-TASS,2023-10-11,The Russian Armed Forces hit the reserves of the Ukrainian Armed Forces in the Ocheretino region in the DPR - Russian Ministry of Defense,Russian Ministry of Defense,2,Ocheretyne village,Ocheretino region of the Donetsk People's Republic (DPR),Donetsk oblast,Pokrovsk raion,48.243849,37.612020,POINT (37.61202 48.243849),199156,Ukraine,369,Europe,2,2,2023-10-10 00:00:00.000,2023-10-11 00:00:00.000,0,1,0,0,1,1,1,365,369
493929,UKR-2023-1-14117-4844,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-10-10,The Armed Forces of Ukraine lost at least 100 people near Avdeevka in the morning - adviser to the head of the DPR""",ITAR-TASS,2023-10-10,The Armed Forces of Ukraine lost at least 100 people near Avdeevka in the morning - adviser to the head of the DPR,adviser to the head of the Donetsk People's Republic (DPR) Yan Gagin,2,Avdiivka town,Avdiivka direction,Donetsk oblast,Pokrovsk raion,48.145278,37.745000,POINT (37.745 48.145278),199156,Ukraine,369,Europe,2,1,2023-10-10 00:00:00.000,2023-10-10 00:00:00.000,0,1,0,0,1,1,1,365,369
494034,UKR-2023-1-14117-4919,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2023-10-12,In Avdiivka, SSO fighters destroyed heavy Russian equipment and dozens of invaders""",Ukrinform,2023-10-12,"In Avdiivka, SSO fighters destroyed heavy Russian equipment and dozens of invaders",Ukraine (command of the Special Operations Forces),2,Avdiivka town,"Avdiyivka, Donetsk region.",Donetsk oblast,Pokrovsk raion,48.145278,37.745000,POINT (37.745 48.145278),199156,Ukraine,369,Europe,1,2,2023-10-10 00:00:00.000,2023-10-12 00:00:00.000,2,0,0,0,2,24,2,365,369
494002,UKR-2023-1-14117-4898,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2023-10-12,Border guards showed the destruction of a truck with invaders""",Ukrinform,2023-10-12,Border guards showed the destruction of a truck with invaders,State Border Service of Ukraine,2,Kupyansk town,Kupyansk direction,Kharkiv oblast,Kupiansk raion,49.706668,37.610816,POINT (37.610816 49.706668),201316,Ukraine,369,Europe,1,2,2023-10-10 00:00:00.000,2023-10-12 00:00:00.000,2,0,0,0,2,4,2,365,369
493992,UKR-2023-1-14117-4887,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2023-10-11,Ukrainian paratroopers repelled a Russian tank assault in Donetsk region""",Ukrinform,2023-10-11,Ukrainian paratroopers repelled a Russian tank assault in Donetsk region,Ukraine (joint press center of the Defense Forces of the Tavria region),5,Donetsk direction,Donetsk region,Donetsk oblast,,48.500000,38.000000,POINT (38 48.5),199877,Ukraine,369,Europe,2,2,2023-10-10 00:00:00.000,2023-10-11 00:00:00.000,2,0,0,0,2,20,2,365,369
493993,UKR-2023-1-14117-4888,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2023-10-11,In the Lymansk-Kupyansk direction, after a lull, the Russians resumed their attacks""",Ukrinform,2023-10-11,"In the Lymansk-Kupyansk direction, after a lull, the Russians resumed their attacks","Ukraine (head of the press service of the Eastern group of troops, Ilya Yevlash)",5,Kupyansk-Lyman frontline,Lymansk-Kupyansk direction,,,49.337121,37.878161,POINT (37.878161 49.337121),200596,Ukraine,369,Europe,2,2,2023-10-10 00:00:00.000,2023-10-11 00:00:00.000,2,0,0,0,2,244,2,365,369
493994,UKR-2023-1-14117-4889,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2023-10-11,Bakhmut direction: Defense forces push the enemy near Klishchiivka and Andriivka""",Ukrinform,2023-10-11,Bakhmut direction: Defense forces push the enemy near Klishchiivka and Andriivka,"Ukraine (head of the press service of the Eastern group of troops, Ilya Yevlash)",2,Andriivka village,"direction of Bakhmut, near Klishchiivka and Andriivka",Donetsk oblast,Bakhmut raion,48.501222,37.969000,POINT (37.969 48.501222),199876,Ukraine,369,Europe,2,2,2023-10-10 00:00:00.000,2023-10-11 00:00:00.000,2,0,0,0,2,242,2,365,369
493995,UKR-2023-1-14117-4890,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2023-10-11,The Russian army killed one and wounded two residents of Donetsk region during the day""",Ukrinform,2023-10-11,The Russian army killed one and wounded two residents of Donetsk region during the day,Ukraine (acting head of the Donetsk regional military administration Ihor Moroz),1,Krasnohorivka town,"Krasnohorivka, Donetsk",Donetsk oblast,Pokrovsk raion,48.006667,37.512778,POINT (37.512778 48.006667),199156,Ukraine,369,Europe,1,1,2023-10-10 00:00:00.000,2023-10-10 00:00:00.000,0,0,1,0,1,1,1,365,369
494051,UKR-2023-1-14117-4939,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Suspilne Media,2023-10-12,Oleksandr Skubenych from Transcarpathia died in the war""",Suspilne Media,2023-10-12,Oleksandr Skubenych from Transcarpathia died in the war,Ukraine (Perechyn City Council),2,Kopani village,"near the settlement of Kopany, Zaporizhzhia region",Zaporizhzhya oblast,Polohy raion,47.454180,35.734000,POINT (35.734 47.45418),197712,Ukraine,369,Europe,1,2,2023-10-10 00:00:00.000,2023-10-12 00:00:00.000,0,1,0,0,1,1,1,365,369
494046,UKR-2023-1-14117-4936,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Cosa Nostra,2023-10-12,Another funeral procession from the front shook Uzhhorod / PHOTO""",Cosa Nostra,2023-10-12,Another funeral procession from the front shook Uzhhorod / PHOTO,Ukraine (mayor ),6,Ukraine,the front,,,49.000000,32.000000,POINT (32 49),200585,Ukraine,369,Europe,1,2,2023-10-10 00:00:00.000,2023-10-12 00:00:00.000,0,1,0,0,1,1,1,365,369
494058,UKR-2023-1-14117-4943,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""fallenukraineheroes.info,2023-10-13,Gopanchuk Dmytro """,fallenukraineheroes.info,2023-10-13,Gopanchuk Dmytro,fallenukraineheroes.info,2,Pershotravneve village,"area of Pershotravneve settlement, Kharkiv region.",Kharkiv oblast,Kupiansk raion,49.740630,37.913330,POINT (37.91333 49.74063),201316,Ukraine,369,Europe,1,1,2023-10-10 00:00:00.000,2023-10-10 00:00:00.000,0,1,0,0,1,1,1,365,369
493982,UKR-2023-1-14117-4879,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2023-10-11,108 combat clashes took place at the front during the day""",Ukrinform,2023-10-11,108 combat clashes took place at the front during the day,General Staff of the Armed Forces of Ukraine,2,Robotyne village,"area west of Robotyny, Zaporizhzhia region",Zaporizhzhya oblast,Polohy raion,47.443545,35.835239,POINT (35.835239 47.443545),197712,Ukraine,369,Europe,2,2,2023-10-10 00:00:00.000,2023-10-11 00:00:00.000,2,0,0,0,2,2,2,365,369
493985,UKR-2023-1-14117-4881,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2023-10-11,A Russian Su-25 aircraft and almost 100 units of enemy equipment were destroyed in the Tavri direction""",Ukrinform,2023-10-11,A Russian Su-25 aircraft and almost 100 units of enemy equipment were destroyed in the Tavri direction,"Ukraine (commander of the operational-strategic group of troops ""Tavria"", General Oleksandr Tarnavskyi)",5,Yuzhno-Donetsk and Zaporozhye direction,Tavriysk direction,,,47.704948,36.705201,POINT (36.705201 47.704948),198434,Ukraine,369,Europe,2,2,2023-10-10 00:00:00.000,2023-10-11 00:00:00.000,2,0,0,0,2,750,2,365,369
493939,UKR-2023-1-14117-4855,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-10-10,The Russian Armed Forces have been carrying out massive attacks on the Armed Forces of Ukraine in the Donetsk direction for almost 20 hours""",ITAR-TASS,2023-10-10,The Russian Armed Forces have been carrying out massive attacks on the Armed Forces of Ukraine in the Donetsk direction for almost 20 hours,"adviser to the head of the region, Yan Gagin",2,Donetsk town,north and west of the administrative center of the Donetsk People's Republic (DPR).,Donetsk oblast,Donetsk raion,48.000000,37.805278,POINT (37.805278 48),199156,Ukraine,369,Europe,1,1,2023-10-10 00:00:00.000,2023-10-10 00:00:00.000,0,2,0,0,2,2,2,365,369
493952,UKR-2023-1-14117-4868,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""fallenukraineheroes.info,2023-10-11,Batiuk Maryan """,fallenukraineheroes.info,2023-10-11,Batiuk Maryan,fallenukraineheroes.info,2,Makiivka village,"near the settlement of Makiyivka, Luhansk region",Luhansk oblast,Svativskyi raion,49.227116,37.983578,POINT (37.983578 49.227116),200596,Ukraine,369,Europe,1,1,2023-10-10 00:00:00.000,2023-10-10 00:00:00.000,0,1,0,0,1,1,1,365,369
493979,UKR-2023-1-14117-4877,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2023-10-10,A 13-year-old girl died in Sumy Oblast as a result of Russian shelling""",Ukrinform,2023-10-10,A 13-year-old girl died in Sumy Oblast as a result of Russian shelling,Ukraine (Sumy Regional Military Administration),1,Uhroidy village,"village of Uhroidy, Krasnopil community, Sumy Oblast",Sumy oblast,Sumy raion,50.862930,35.278230,POINT (35.27823 50.86293),202751,Ukraine,369,Europe,1,1,2023-10-10 00:00:00.000,2023-10-10 00:00:00.000,0,0,1,0,1,1,1,365,369
494456,UKR-2023-1-14117-4999,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,2,"""Nikopol informator,2023-10-16,Maksym Ostapov, who died in battle, will be laid to rest in Nikopol"";""fallenukraineheroes.info,2023-10-17,Volnenko Vitaly Vitaliyovych""",Nikopol informator;fallenukraineheroes.info,2023-10-16;2023-10-17,"Maksym Ostapov, who died in battle, will be laid to rest in Nikopol;Volnenko Vitaly Vitaliyovych",Ukraine (Nikopol city council),2,Andriivka village,"Near n.p. Andriivka, Bakhmut district, Donetsk region",Donetsk oblast,Bakhmut raion,48.501222,37.969000,POINT (37.969 48.501222),199876,Ukraine,369,Europe,1,1,2023-10-10 00:00:00.000,2023-10-10 00:00:00.000,0,2,0,0,2,2,2,365,369
494583,UKR-2023-1-14117-5037,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Obozrevatel,2023-10-13,A daughter was left without her father: a young defender from Khmelnytskyi was killed in the fighting in Donetsk region. Photo""",Obozrevatel,2023-10-13,A daughter was left without her father: a young defender from Khmelnytskyi was killed in the fighting in Donetsk region. Photo,Obozrevatel,2,Yehorivka village,Donetsk region - near the village of Yehorivka.,Donetsk oblast,Volnovakha raion,47.706642,37.225175,POINT (37.225175 47.706642),198435,Ukraine,369,Europe,1,1,2023-10-10 00:00:00.000,2023-10-10 00:00:00.000,0,1,0,0,1,1,1,365,369
494364,UKR-2023-1-14117-4976,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Vezha,2023-10-15,Fifteen defenders from Vinnytsia died in the battles for Ukraine""",Vezha,2023-10-15,Fifteen defenders from Vinnytsia died in the battles for Ukraine,Ukraine ( Vinnytsia community),3,Pokrovsk raion,"Pokrovsky district, Donetsk",Donetsk oblast,Pokrovsk raion,48.221848,37.198509,POINT (37.198509 48.221848),199155,Ukraine,369,Europe,1,1,2023-10-10 00:00:00.000,2023-10-10 00:00:00.000,0,1,0,0,1,1,1,365,369
494367,UKR-2023-1-14117-4977,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Vezha,2023-10-15,Fifteen defenders from Vinnytsia died in the battles for Ukraine""",Vezha,2023-10-15,Fifteen defenders from Vinnytsia died in the battles for Ukraine,Ukraine (Kalyniv community),4,Donetsk oblast,Donetsk region,Donetsk oblast,,48.140000,37.740000,POINT (37.74 48.14),199156,Ukraine,369,Europe,1,1,2023-10-10 00:00:00.000,2023-10-10 00:00:00.000,0,1,0,0,1,1,1,365,369
494368,UKR-2023-1-14117-4978,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Вороновицька територіальна громада,2023-10-13,Samykin Serhii Andriyovych""",Вороновицька територіальна громада,2023-10-13,Samykin Serhii Andriyovych,Ukraine (Voronovitch community),5,Eastern Ukraine,Eastern Ukraine,,,48.000000,38.000000,POINT (38 48),199157,Ukraine,369,Europe,1,1,2023-10-10 00:00:00.000,2023-10-10 00:00:00.000,0,1,0,0,1,1,1,365,369
494345,UKR-2023-1-14117-4969,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""fallenukraineheroes.info,2023-10-15,GERASIMOV Saveliy Serhiyevich""",fallenukraineheroes.info,2023-10-15,GERASIMOV Saveliy Serhiyevich,fallenukraineheroes.info,2,Marinka town,Marinka district of the Donetsk region,Donetsk oblast,Pokrovsk raion,47.941669,37.504218,POINT (37.504218 47.941669),198436,Ukraine,369,Europe,1,1,2023-10-10 00:00:00.000,2023-10-10 00:00:00.000,0,1,0,0,1,1,1,365,369
494327,UKR-2023-1-14117-4967,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,2,"""fallenukraineheroes.info,2023-10-14,Matkivskyi Yury Anatoliyovych"";""ELECTRONIC PETITIONS  Official online representation of the President of Ukraine,2023-11-07,Awarded the title of Hero of Ukraine (posthumously).""",fallenukraineheroes.info;ELECTRONIC PETITIONS  Official online representation of the President of Ukraine,2023-10-14;2023-11-07,Matkivskyi Yury Anatoliyovych;Awarded the title of Hero of Ukraine (posthumously).,fallenukraineheroes.info,1,Avdiivka town,Avdiivka,Donetsk oblast,Pokrovsk raion,48.145278,37.745000,POINT (37.745 48.145278),199156,Ukraine,369,Europe,1,1,2023-10-10 00:00:00.000,2023-10-10 00:00:00.000,0,1,0,0,1,1,1,365,369
494343,UKR-2023-1-14117-4968,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Novograd city,2023-10-13,Again, tragic news from the front - our compatriot Volodymyr Myga died""",Novograd city,2023-10-13,"Again, tragic news from the front - our compatriot Volodymyr Myga died",Novograd city,6,Ukraine,,,,49.000000,32.000000,POINT (32 49),200585,Ukraine,369,Europe,1,2,2023-10-11 00:00:00.000,2023-10-13 00:00:00.000,0,1,0,0,1,1,1,365,369
494348,UKR-2023-1-14117-4970,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,3,"""fallenukraineheroes.info,2023-10-15,MELNYK Serhii Dmytrovych"";""fallenukraineheroes.info,2023-10-17,Brovarny Volodymyr "";""Ukrinform,2023-11-12,In memory of Mariupol defender Ihor Dubyk (call sign ""Duba"")""",fallenukraineheroes.info;fallenukraineheroes.info;Ukrinform,2023-10-15;2023-10-17;2023-11-12,"MELNYK Serhii Dmytrovych;Brovarny Volodymyr ;In memory of Mariupol defender Ihor Dubyk (call sign ""Duba"")",fallenukraineheroes.info,4,Donetsk oblast,Donetsk region.,Donetsk oblast,,48.140000,37.740000,POINT (37.74 48.14),199156,Ukraine,369,Europe,1,1,2023-10-11 00:00:00.000,2023-10-11 00:00:00.000,0,3,0,0,3,3,3,365,369
494372,UKR-2023-1-14117-4979,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Vezha,2023-10-15,Fifteen defenders from Vinnytsia died in the battles for Ukraine""",Vezha,2023-10-15,Fifteen defenders from Vinnytsia died in the battles for Ukraine,Ukraine (Bar community),6,Ukraine,,,,49.000000,32.000000,POINT (32 49),200585,Ukraine,369,Europe,1,1,2023-10-11 00:00:00.000,2023-10-11 00:00:00.000,0,1,0,0,1,1,1,365,369
494377,UKR-2023-1-14117-4980,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,2,"""Vezha,2023-10-15,Fifteen defenders from Vinnytsia died in the battles for Ukraine"";""fallenukraineheroes.info,2023-10-26,KYSIL Bohdan """,Vezha;fallenukraineheroes.info,2023-10-15;2023-10-26,Fifteen defenders from Vinnytsia died in the battles for Ukraine;KYSIL Bohdan,Ukraine (Bershad community); fallenukraineheroes.info,6,Ukraine,,,,49.000000,32.000000,POINT (32 49),200585,Ukraine,369,Europe,1,1,2023-10-11 00:00:00.000,2023-10-11 00:00:00.000,0,2,0,0,2,2,2,365,369
494584,UKR-2023-1-14117-5038,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Obozrevatel,2023-10-14,""He was wounded twice, but he always returned to his comrades"": a soldier from Prykarpattia died at the front""",Obozrevatel,2023-10-14,"""He was wounded twice, but he always returned to his comrades"": a soldier from Prykarpattia died at the front",Obozrevatel,2,Pershotravneve village,"area of ​​Pershotravnevo Kupyansky District, Kharkiv Oblast,",Kharkiv oblast,Kupiansk raion,49.740630,37.913330,POINT (37.91333 49.74063),201316,Ukraine,369,Europe,1,1,2023-10-11 00:00:00.000,2023-10-11 00:00:00.000,0,1,0,0,1,1,1,365,369
494387,UKR-2023-1-14117-4982,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,2,"""Vezha,2023-10-15,Fifteen defenders from Vinnytsia died in the battles for Ukraine"";""Тульчинська районна державна адміністрація,2023-10-12,The Tulchyn community has lost another citizen""",Vezha;Тульчинська районна державна адміністрація,2023-10-15;2023-10-12,Fifteen defenders from Vinnytsia died in the battles for Ukraine;The Tulchyn community has lost another citizen,Ukraine (Tulchyn community),2,Pervomaiske village,"near the settlement of Pervomaiske, Donetsk region",Donetsk oblast,Pokrovsk raion,48.091503,37.606922,POINT (37.606922 48.091503),199156,Ukraine,369,Europe,1,1,2023-10-11 00:00:00.000,2023-10-11 00:00:00.000,0,1,0,0,1,1,1,365,369
494060,UKR-2023-1-14117-4944,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,2,"""Kalinivska City Council,2023-10-12,Serhii Galchenko, a resident of Radivka, died in the war"";""Vezha,2023-10-15,Fifteen defenders from Vinnytsia died in the battles for Ukraine""",Kalinivska City Council;Vezha,2023-10-12;2023-10-15,"Serhii Galchenko, a resident of Radivka, died in the war;Fifteen defenders from Vinnytsia died in the battles for Ukraine",Ukraine (Kalinivska City Council),5,Zaporizhzhya direction,Zaporozhye,Zaporizhzhya oblast,,47.537339,36.018438,POINT (36.018438 47.537339),198433,Ukraine,369,Europe,1,1,2023-10-11 00:00:00.000,2023-10-11 00:00:00.000,0,2,0,0,2,2,2,365,369
